2018-09-04 05:29:37,b'RT @YourGalNeha: Union Minister @PrakashJavdekar admiting #PetrolPriceHike is a loot. Hope @narendramodi @SushmaSwaraj @arunjaitley @Sanjee\xe2\x80\xa6'
2018-09-04 05:29:33,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
2018-09-04 05:29:33,b'RT @79unVEa1zkFfvNh: We want justice.#justice4btc @PMOIndia @HRDMinistry @NCTE_ @PrakashJavdekar @narendramodi @myogiadityanath @yadavakhil\xe2\x80\xa6'
2018-09-04 05:29:30,b'RT @63moonsofficial: Resolution of the #NSEL crisis is being deliberately delayed by vested interests. They should be punished. @PMOIndia\xe2\x80\xa6'
2018-09-04 05:29:30,b'RT @beindiya: #BJP_Ka_Gundaraj #Modi420     Where are we headed!!                 Fuel Prices the HIGHEST EVER!! Modi Ji is SURELY showing\xe2\x80\xa6'
2018-09-04 05:29:30,b'RT @SaiPrasadDrlng: #50DaysToREBELSTARBday \n9. September\n\n#SwachhataHiSeva Invitation From Honorable Prime Minister Of India Shri @narendra\xe2\x80\xa6'
2018-09-04 05:29:28,"b'RT @ashwani_mahajan: Kudos @narendramodi for taking pro India stand on Article 35A. During the Supreme Court hearing, the ASG agreed to the\xe2\x80\xa6'"
2018-09-04 05:29:27,"b'RT @RKRadhakrishn: In other news, the people-loving @narendramodi #government, of which @DrTamilisaiBJP is a #State #president, has hiked #\xe2\x80\xa6'"
2018-09-04 05:29:27,b'RT @H_D_Devegowda: I am very much pained to learn that health condition of @HardikPatel_ is deteriorating as the fast entered 10th day. I r\xe2\x80\xa6'
2018-09-04 05:29:26,"b""RT @prashantladhwa: My Small effort to put @narendramodi's govt report card of 4 years in 1 thread. \n\n4 years ago, income tax on taxable in\xe2\x80\xa6"""
2018-09-04 05:29:26,"b'RT @amitlchavan23: If men are strong,  whole family is strong. If men are in trouble whole family is in trouble. If BJP create men commissi\xe2\x80\xa6'"
2018-09-04 05:29:25,"b'RT @MrsGandhi: In 60 years, from 1947 to 2008 Indian banks lent \xe2\x82\xb918 lakh crores to borrowers.\n\nIn 6 years, from 2008 to 2014 this amount ro\xe2\x80\xa6'"
2018-09-04 05:29:24,b'RT @narendramodi: Spent time with the family of beloved Atal Ji at their residence. https://t.co/juvBJM9L8a'
2018-09-04 05:29:22,"b'RT @DrGPradhan: By pass all courts, Hear petition in midnight, grant stay......... and some blame @narendramodi why he is not taking action\xe2\x80\xa6'"
2018-09-04 05:29:22,b'@akashbanerjee @jayantsinha @narendramodi @isro It depends on the no. of passengers in that vehicle..discount can a\xe2\x80\xa6 https://t.co/fJzsY5tI7Q'
2018-09-04 05:29:22,b'RT @63moonsofficial: All genuine trading clients should collectively focus on recovery from the defaulters in order to resolve the crisis a\xe2\x80\xa6'
2018-09-04 05:29:22,b'RT @Subytweets: The height of machismo. A girl with a black shawl. 7 guys with automatic assault weapons. They caught the girl. What did th\xe2\x80\xa6'
2018-09-04 05:29:20,b'RT @imNarendraV: #\xe0\xa4\xa7\xe0\xa5\x8b\xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x9c_\xe0\xa4\x96\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xb0_\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \nIG Anil Rao \nJailor Shamsher Dahiya &amp; @mlkhattar are running their own constitution besides of India\xe2\x80\xa6'
2018-09-04 05:29:20,"b'RT @MrsGandhi: In 60 years, from 1947 to 2008 Indian banks lent \xe2\x82\xb918 lakh crores to borrowers.\n\nIn 6 years, from 2008 to 2014 this amount ro\xe2\x80\xa6'"
2018-09-04 05:29:19,b'@narendramodi Bottom line reach financial inclusion.....appreciated steps....post India banks...'
2018-09-04 05:29:18,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:29:16,"b""RT @BhagwaanUvacha: It's because people like this don't vote for @narendramodi that I vote for him. https://t.co/okQKLWG1AD"""
2018-09-04 05:29:15,b'RT @YourGalNeha: Union Minister @PrakashJavdekar admiting #PetrolPriceHike is a loot. Hope @narendramodi @SushmaSwaraj @arunjaitley @Sanjee\xe2\x80\xa6'
2018-09-04 05:29:15,b'@jairamthakurbjp @dprhp @CMOFFICEHP @govind4betterHP @Surender_shouri @narendramodi @BJP4Himachal @PavanRanaRSS\xe2\x80\xa6 https://t.co/V8y7E7ZQtf'
2018-09-04 05:29:14,"b""RT @ragarwal: @MonaAmbegaonkar @narendramodi I can tell you why I'll vote for him notwithstanding Gas or petrol prices. I don't need/want t\xe2\x80\xa6"""
2018-09-04 05:29:14,b'RT @sanghaviharsh: A great news resulting in #SwachhBharat Mission under PM \xe2\x81\xa6@narendramodi\xe2\x81\xa9 Govt \nIndia has made rapid progress in increasi\xe2\x80\xa6'
2018-09-04 05:29:14,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:29:14,b'RT @Subytweets: BJP mantra is based on Lies and deception. Their biggest lie is called @narendramodi the Vikas Purush who by the way is a v\xe2\x80\xa6'
2018-09-04 05:29:13,b'RT @narendramodi: Well said. https://t.co/laxPCxvjt9'
2018-09-04 05:29:11,b'RT @79unVEa1zkFfvNh: We want justice.#justice4btc @PMOIndia @HRDMinistry @NCTE_ @PrakashJavdekar @narendramodi @myogiadityanath @yadavakhil\xe2\x80\xa6'
2018-09-04 05:29:09,"b""RT @MissionBJP2019: Imran Masood threatened to do boti boti of PM @narendramodi &amp; Rahul Gandhi gave him ticket, \n\nBJP MLA's son threatened\xe2\x80\xa6"""
2018-09-04 05:29:09,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:29:06,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
